,,,prediction,confidence,,goundtruth
D:/UrbanSound8K_All4Eval/148463-7-3-0.wav,0.01015234,4,air_conditioner,0.360035866,0.25%,7
D:/UrbanSound8K_All4Eval/148463-7-3-1.wav,0.015072107,4,air_conditioner,0.398104012,0.38%,7
D:/UrbanSound8K_All4Eval/148463-7-3-10.wav,0.015700817,4,air_conditioner,0.450619966,0.39%,7
D:/UrbanSound8K_All4Eval/148463-7-3-2.wav,0.017874241,4,air_conditioner,0.362008631,0.45%,7
D:/UrbanSound8K_All4Eval/148463-7-3-3.wav,0.014954567,4,air_conditioner,0.432949275,0.37%,7
D:/UrbanSound8K_All4Eval/148463-7-3-4.wav,0.011144638,4,jackhammer,0.304306984,0.28%,7
D:/UrbanSound8K_All4Eval/148463-7-3-5.wav,0.010202408,4,air_conditioner,0.522397876,0.26%,7
D:/UrbanSound8K_All4Eval/148463-7-3-6.wav,0.019997597,4,air_conditioner,0.460048616,0.50%,7
D:/UrbanSound8K_All4Eval/148463-7-3-7.wav,0.012529612,4,air_conditioner,0.34261328,0.31%,7
D:/UrbanSound8K_All4Eval/148463-7-3-8.wav,0.010095358,4,air_conditioner,0.447240353,0.25%,7
D:/UrbanSound8K_All4Eval/148463-7-3-9.wav,0.019720316,4,air_conditioner,0.45308423,0.49%,7
D:/UrbanSound8K_All4Eval/148632-8-0-0.wav,0.017529011,4,siren,0.560706913,0.44%,8
D:/UrbanSound8K_All4Eval/148632-8-0-1.wav,0.010065794,4,siren,0.352345854,0.25%,8
D:/UrbanSound8K_All4Eval/148632-8-0-10.wav,0.020086527,4,street_music,0.452815175,0.50%,8
D:/UrbanSound8K_All4Eval/148632-8-0-11.wav,0.010039091,4,children_playing,0.300773799,0.25%,8
D:/UrbanSound8K_All4Eval/148632-8-0-12.wav,0.020116806,4,siren,0.814858317,0.50%,8
D:/UrbanSound8K_All4Eval/148632-8-0-13.wav,0.019637346,4,siren,0.789527714,0.49%,8
D:/UrbanSound8K_All4Eval/148632-8-0-14.wav,0.005018473,4,siren,0.801411092,0.13%,8
D:/UrbanSound8K_All4Eval/148632-8-0-15.wav,0.010130882,4,siren,0.655272424,0.25%,8
D:/UrbanSound8K_All4Eval/148632-8-0-16.wav,0.014525175,4,siren,0.448083431,0.36%,8
D:/UrbanSound8K_All4Eval/148632-8-0-17.wav,0.020290852,4,siren,0.623570919,0.51%,8
D:/UrbanSound8K_All4Eval/148632-8-0-18.wav,0.010403156,4,siren,0.683217347,0.26%,8
D:/UrbanSound8K_All4Eval/148632-8-0-2.wav,0.015278816,4,engine_idling,0.271918863,0.38%,8
D:/UrbanSound8K_All4Eval/148632-8-0-3.wav,0.015124321,4,engine_idling,0.437962621,0.38%,8
D:/UrbanSound8K_All4Eval/148632-8-0-4.wav,0.017117262,4,engine_idling,0.410037041,0.43%,8
D:/UrbanSound8K_All4Eval/148632-8-0-5.wav,0.019212961,4,air_conditioner,0.374504447,0.48%,8
D:/UrbanSound8K_All4Eval/148632-8-0-6.wav,0.015086174,4,children_playing,0.197471946,0.38%,8
D:/UrbanSound8K_All4Eval/148632-8-0-7.wav,0.009944916,4,siren,0.629009485,0.25%,8
D:/UrbanSound8K_All4Eval/148632-8-0-8.wav,0.011243343,4,siren,0.80458045,0.28%,8
D:/UrbanSound8K_All4Eval/148632-8-0-9.wav,0.012856007,4,siren,0.75200367,0.32%,8
D:/UrbanSound8K_All4Eval/148833-6-1-0.wav,0.010017395,1.88,gun_shot,0.414513588,0.53%,6
D:/UrbanSound8K_All4Eval/149193-5-0-0.wav,0.02527523,4,engine_idling,0.660509288,0.63%,5
D:/UrbanSound8K_All4Eval/149193-5-0-1.wav,0.02722311,4,engine_idling,0.69264704,0.68%,5
D:/UrbanSound8K_All4Eval/149193-5-0-2.wav,0.035006762,4,engine_idling,0.698728979,0.88%,5
D:/UrbanSound8K_All4Eval/149193-5-0-3.wav,0.025100708,4,engine_idling,0.698769629,0.63%,5
D:/UrbanSound8K_All4Eval/149193-5-0-4.wav,0.030059576,4,engine_idling,0.655935228,0.75%,5
D:/UrbanSound8K_All4Eval/149193-5-0-5.wav,0.026685953,4,engine_idling,0.684760571,0.67%,5
D:/UrbanSound8K_All4Eval/149254-9-0-25.wav,0.020081997,4,street_music,0.552295923,0.50%,9
D:/UrbanSound8K_All4Eval/149254-9-0-29.wav,0.019586325,4,street_music,0.539620459,0.49%,9
D:/UrbanSound8K_All4Eval/149254-9-0-30.wav,0.010052919,4,street_music,0.800515175,0.25%,9
D:/UrbanSound8K_All4Eval/149254-9-0-42.wav,0.019612074,4,street_music,0.499160588,0.49%,9
D:/UrbanSound8K_All4Eval/149254-9-0-51.wav,0.01962781,4,street_music,0.402534962,0.49%,9
D:/UrbanSound8K_All4Eval/149254-9-0-56.wav,0.024993658,4,street_music,0.439045697,0.62%,9
D:/UrbanSound8K_All4Eval/149255-9-0-0.wav,0.020019293,4,street_music,0.802302599,0.50%,9
D:/UrbanSound8K_All4Eval/149255-9-0-13.wav,0.024893999,4,street_music,0.392567784,0.62%,9
D:/UrbanSound8K_All4Eval/149255-9-0-3.wav,0.01975584,4,street_music,0.448794633,0.49%,9
D:/UrbanSound8K_All4Eval/149255-9-0-4.wav,0.019823551,4,street_music,0.591699481,0.50%,9
D:/UrbanSound8K_All4Eval/149255-9-0-5.wav,0.019633532,4,street_music,0.671307743,0.49%,9
D:/UrbanSound8K_All4Eval/149255-9-0-7.wav,0.020044804,4,street_music,0.665326655,0.50%,9
D:/UrbanSound8K_All4Eval/149370-9-0-15.wav,0.019875526,4,air_conditioner,0.266747147,0.50%,9
D:/UrbanSound8K_All4Eval/149370-9-0-19.wav,0.015270233,4,air_conditioner,0.350882888,0.38%,9
D:/UrbanSound8K_All4Eval/149370-9-0-21.wav,0.019775629,4,air_conditioner,0.207084209,0.49%,9
D:/UrbanSound8K_All4Eval/149370-9-0-22.wav,0.019754887,4,air_conditioner,0.381204814,0.49%,9
D:/UrbanSound8K_All4Eval/149370-9-0-32.wav,0.015238762,4,air_conditioner,0.215485767,0.38%,9
D:/UrbanSound8K_All4Eval/149370-9-0-37.wav,0.019543648,4,air_conditioner,0.351368874,0.49%,9
D:/UrbanSound8K_All4Eval/149929-9-0-0.wav,0.020111799,4,street_music,0.494846225,0.50%,9
D:/UrbanSound8K_All4Eval/149929-9-0-2.wav,0.00968504,4,street_music,0.612470984,0.24%,9
D:/UrbanSound8K_All4Eval/149929-9-0-5.wav,0.015065432,4,street_music,0.341787547,0.38%,9
D:/UrbanSound8K_All4Eval/149929-9-1-0.wav,0.019574404,4,street_music,0.261752218,0.49%,9
D:/UrbanSound8K_All4Eval/149929-9-1-1.wav,0.021037102,4,street_music,0.591460109,0.53%,9
D:/UrbanSound8K_All4Eval/149929-9-1-4.wav,0.019741774,4,street_music,0.637941182,0.49%,9
D:/UrbanSound8K_All4Eval/151005-4-0-0.wav,0.01006937,4,drilling,0.873582602,0.25%,4
D:/UrbanSound8K_All4Eval/151005-4-0-1.wav,0.016725779,4,drilling,0.845805824,0.42%,4
D:/UrbanSound8K_All4Eval/151005-4-0-2.wav,0.015097857,4,drilling,0.947406113,0.38%,4
D:/UrbanSound8K_All4Eval/151005-4-0-3.wav,0.020201445,4,drilling,0.972580492,0.51%,4
D:/UrbanSound8K_All4Eval/151005-4-1-0.wav,0.015051603,4,drilling,0.714914858,0.38%,4
D:/UrbanSound8K_All4Eval/151005-4-1-1.wav,0.024676085,4,drilling,0.720829666,0.62%,4
D:/UrbanSound8K_All4Eval/151005-4-1-2.wav,0.010053396,4,drilling,0.87319231,0.25%,4
D:/UrbanSound8K_All4Eval/151005-4-2-0.wav,0.009971857,4,drilling,0.495699763,0.25%,4
D:/UrbanSound8K_All4Eval/151005-4-2-1.wav,0.02025342,4,drilling,0.830001891,0.51%,4
D:/UrbanSound8K_All4Eval/151005-4-3-0.wav,0.020135403,4,drilling,0.892845988,0.50%,4
D:/UrbanSound8K_All4Eval/151005-4-3-1.wav,0.015301704,4,drilling,0.8539868,0.38%,4
D:/UrbanSound8K_All4Eval/151005-4-3-2.wav,0.010246515,4,drilling,0.954298913,0.26%,4
D:/UrbanSound8K_All4Eval/151069-6-0-0.wav,0.015249252,1.85,gun_shot,0.380338311,0.82%,6
D:/UrbanSound8K_All4Eval/151149-2-0-11.wav,0.009967327,4,street_music,0.637244463,0.25%,2
D:/UrbanSound8K_All4Eval/151149-2-0-12.wav,0.024861336,4,street_music,0.393334717,0.62%,2
D:/UrbanSound8K_All4Eval/151149-2-0-15.wav,0.015313387,4,street_music,0.408612698,0.38%,2
D:/UrbanSound8K_All4Eval/151149-2-0-22.wav,0.020121813,4,children_playing,0.56651777,0.50%,2
D:/UrbanSound8K_All4Eval/151149-2-0-3.wav,0.019773722,4,children_playing,0.18273145,0.49%,2
D:/UrbanSound8K_All4Eval/151149-2-0-4.wav,0.010042429,4,children_playing,0.372107327,0.25%,2
D:/UrbanSound8K_All4Eval/151149-2-0-54.wav,0.010188103,4,siren,0.37256211,0.25%,2
D:/UrbanSound8K_All4Eval/151149-2-0-56.wav,0.016052008,4,air_conditioner,0.368938386,0.40%,2
D:/UrbanSound8K_All4Eval/151877-5-1-0.wav,0.024847031,4,engine_idling,0.619246066,0.62%,5
D:/UrbanSound8K_All4Eval/151977-0-0-0.wav,0.015060663,4,air_conditioner,0.404297113,0.38%,0
D:/UrbanSound8K_All4Eval/151977-0-0-1.wav,0.009856462,4,air_conditioner,0.851857603,0.25%,0
D:/UrbanSound8K_All4Eval/151977-0-0-10.wav,0.020152569,4,air_conditioner,0.78507942,0.50%,0
D:/UrbanSound8K_All4Eval/151977-0-0-11.wav,0.010075331,4,air_conditioner,0.747893572,0.25%,0
D:/UrbanSound8K_All4Eval/151977-0-0-12.wav,0.014639378,4,air_conditioner,0.850483179,0.37%,0
D:/UrbanSound8K_All4Eval/151977-0-0-13.wav,0.01012516,4,air_conditioner,0.78663981,0.25%,0
D:/UrbanSound8K_All4Eval/151977-0-0-2.wav,0.025160313,4,air_conditioner,0.798660278,0.63%,0
D:/UrbanSound8K_All4Eval/151977-0-0-3.wav,0.01972127,4,air_conditioner,0.819057465,0.49%,0
D:/UrbanSound8K_All4Eval/151977-0-0-4.wav,0.01467514,4,air_conditioner,0.777877152,0.37%,0
D:/UrbanSound8K_All4Eval/151977-0-0-5.wav,0.01988554,4,air_conditioner,0.798009396,0.50%,0
D:/UrbanSound8K_All4Eval/151977-0-0-6.wav,0.024582863,4,air_conditioner,0.785904944,0.61%,0
D:/UrbanSound8K_All4Eval/151977-0-0-7.wav,0.020097733,4,air_conditioner,0.821605384,0.50%,0
D:/UrbanSound8K_All4Eval/151977-0-0-8.wav,0.019854069,4,air_conditioner,0.859552562,0.50%,0
D:/UrbanSound8K_All4Eval/151977-0-0-9.wav,0.021566868,4,air_conditioner,0.8812837,0.54%,0
D:/UrbanSound8K_All4Eval/152570-9-0-0.wav,0.020035744,4,children_playing,0.291109979,0.50%,9
D:/UrbanSound8K_All4Eval/152570-9-1-41.wav,0.030301571,4,air_conditioner,0.452650785,0.76%,9
D:/UrbanSound8K_All4Eval/152570-9-1-42.wav,0.025124788,4,engine_idling,0.459371984,0.63%,9
D:/UrbanSound8K_All4Eval/152570-9-1-61.wav,0.02464366,4,air_conditioner,0.248648584,0.62%,9
D:/UrbanSound8K_All4Eval/152570-9-1-63.wav,0.025130987,4,air_conditioner,0.254121929,0.63%,9
D:/UrbanSound8K_All4Eval/152570-9-1-81.wav,0.030021667,4,engine_idling,0.495364696,0.75%,9
D:/UrbanSound8K_All4Eval/152588-3-0-0.wav,0.015517473,2.418104167,dog_bark,0.742220521,0.64%,3
D:/UrbanSound8K_All4Eval/152588-3-1-0.wav,0.020163059,4,dog_bark,0.882675171,0.50%,3
D:/UrbanSound8K_All4Eval/152588-3-2-0.wav,0.015059233,2.248833333,dog_bark,0.634065866,0.67%,3
D:/UrbanSound8K_All4Eval/152588-3-3-0.wav,0.01994729,2.805,dog_bark,0.74424684,0.71%,3
D:/UrbanSound8K_All4Eval/152908-5-0-0.wav,0.019872427,4,engine_idling,0.529234111,0.50%,5
D:/UrbanSound8K_All4Eval/152908-5-0-1.wav,0.015656471,4,engine_idling,0.584870636,0.39%,5
D:/UrbanSound8K_All4Eval/152908-5-0-10.wav,0.010054111,4,engine_idling,0.529726326,0.25%,5
D:/UrbanSound8K_All4Eval/152908-5-0-11.wav,0.015062571,4,engine_idling,0.52161634,0.38%,5
D:/UrbanSound8K_All4Eval/152908-5-0-12.wav,0.019076824,4,engine_idling,0.574918091,0.48%,5
D:/UrbanSound8K_All4Eval/152908-5-0-13.wav,0.010071039,4,engine_idling,0.58804971,0.25%,5
D:/UrbanSound8K_All4Eval/152908-5-0-2.wav,0.019671679,4,engine_idling,0.635974884,0.49%,5
D:/UrbanSound8K_All4Eval/152908-5-0-3.wav,0.015100718,4,engine_idling,0.556290329,0.38%,5
D:/UrbanSound8K_All4Eval/152908-5-0-4.wav,0.025187731,4,engine_idling,0.492010891,0.63%,5
D:/UrbanSound8K_All4Eval/152908-5-0-5.wav,0.016573668,4,engine_idling,0.566836417,0.41%,5
D:/UrbanSound8K_All4Eval/152908-5-0-6.wav,0.010053158,4,engine_idling,0.565715849,0.25%,5
D:/UrbanSound8K_All4Eval/152908-5-0-7.wav,0.020739079,4,engine_idling,0.56049329,0.52%,5
D:/UrbanSound8K_All4Eval/152908-5-0-8.wav,0.015057325,4,engine_idling,0.566939116,0.38%,5
D:/UrbanSound8K_All4Eval/152908-5-0-9.wav,0.020825863,4,engine_idling,0.632148504,0.52%,5
D:/UrbanSound8K_All4Eval/153261-0-0-0.wav,0.010112047,4,engine_idling,0.440679997,0.25%,0
D:/UrbanSound8K_All4Eval/153261-0-0-1.wav,0.019692659,4,engine_idling,0.505028605,0.49%,0
D:/UrbanSound8K_All4Eval/153261-0-0-2.wav,0.020205021,4,engine_idling,0.499867082,0.51%,0
D:/UrbanSound8K_All4Eval/153261-0-0-3.wav,0.020011425,4,engine_idling,0.515442908,0.50%,0
D:/UrbanSound8K_All4Eval/15356-2-0-0.wav,0.015055895,4,children_playing,0.393959999,0.38%,2
D:/UrbanSound8K_All4Eval/15356-2-0-1.wav,0.0200634,4,siren,0.447564751,0.50%,2
D:/UrbanSound8K_All4Eval/15356-2-0-2.wav,0.010198116,4,children_playing,0.464692354,0.25%,2
D:/UrbanSound8K_All4Eval/15356-2-0-3.wav,0.015219927,4,children_playing,0.597159326,0.38%,2
D:/UrbanSound8K_All4Eval/15356-2-0-4.wav,0.019594669,4,children_playing,0.59431833,0.49%,2
D:/UrbanSound8K_All4Eval/154758-5-0-0.wav,0.020240307,4,engine_idling,0.721433759,0.51%,5
D:/UrbanSound8K_All4Eval/154758-5-0-1.wav,0.020042896,4,engine_idling,0.619909227,0.50%,5
D:/UrbanSound8K_All4Eval/154758-5-0-10.wav,0.014191866,4,engine_idling,0.890622199,0.35%,5
D:/UrbanSound8K_All4Eval/154758-5-0-11.wav,0.019922733,4,engine_idling,0.849286973,0.50%,5
D:/UrbanSound8K_All4Eval/154758-5-0-12.wav,0.019970417,4,engine_idling,0.753232539,0.50%,5
D:/UrbanSound8K_All4Eval/154758-5-0-13.wav,0.009946346,4,engine_idling,0.598670065,0.25%,5
D:/UrbanSound8K_All4Eval/154758-5-0-14.wav,0.010046244,4,engine_idling,0.448658824,0.25%,5
D:/UrbanSound8K_All4Eval/154758-5-0-15.wav,0.019641638,4,engine_idling,0.540204942,0.49%,5
D:/UrbanSound8K_All4Eval/154758-5-0-16.wav,0.020096779,4,engine_idling,0.531165898,0.50%,5
D:/UrbanSound8K_All4Eval/154758-5-0-17.wav,0.009763956,4,engine_idling,0.722121477,0.24%,5
D:/UrbanSound8K_All4Eval/154758-5-0-18.wav,0.02984643,4,engine_idling,0.751555502,0.75%,5
D:/UrbanSound8K_All4Eval/154758-5-0-19.wav,0.01012969,4,engine_idling,0.666234136,0.25%,5
D:/UrbanSound8K_All4Eval/154758-5-0-2.wav,0.020110846,4,engine_idling,0.819004059,0.50%,5
D:/UrbanSound8K_All4Eval/154758-5-0-20.wav,0.019597292,4,engine_idling,0.721272647,0.49%,5
D:/UrbanSound8K_All4Eval/154758-5-0-21.wav,0.024555206,4,engine_idling,0.667338252,0.61%,5
D:/UrbanSound8K_All4Eval/154758-5-0-3.wav,0.015064001,4,engine_idling,0.816135645,0.38%,5
D:/UrbanSound8K_All4Eval/154758-5-0-4.wav,0.022951365,4,engine_idling,0.760101378,0.57%,5
D:/UrbanSound8K_All4Eval/154758-5-0-5.wav,0.019995213,4,engine_idling,0.780798435,0.50%,5
D:/UrbanSound8K_All4Eval/154758-5-0-6.wav,0.019385338,4,engine_idling,0.831360996,0.48%,5
D:/UrbanSound8K_All4Eval/154758-5-0-7.wav,0.021243811,4,engine_idling,0.912843108,0.53%,5
D:/UrbanSound8K_All4Eval/154758-5-0-8.wav,0.019660711,4,engine_idling,0.87843293,0.49%,5
D:/UrbanSound8K_All4Eval/154758-5-0-9.wav,0.020175695,4,engine_idling,0.913775921,0.50%,5
D:/UrbanSound8K_All4Eval/155044-9-0-11.wav,0.025118828,4,street_music,0.830781162,0.63%,9
D:/UrbanSound8K_All4Eval/155044-9-0-15.wav,0.020102978,4,street_music,0.857589185,0.50%,9
D:/UrbanSound8K_All4Eval/155044-9-0-19.wav,0.020024061,4,street_music,0.587069631,0.50%,9
D:/UrbanSound8K_All4Eval/155044-9-0-3.wav,0.020121813,4,street_music,0.557508826,0.50%,9
D:/UrbanSound8K_All4Eval/155044-9-0-37.wav,0.015099525,4,street_music,0.367373437,0.38%,9
D:/UrbanSound8K_All4Eval/155044-9-0-38.wav,0.029641628,4,engine_idling,0.236042291,0.74%,9
D:/UrbanSound8K_All4Eval/155127-9-0-2.wav,0.015066147,4,street_music,0.664329588,0.38%,9
D:/UrbanSound8K_All4Eval/155127-9-1-2.wav,0.014074326,4,street_music,0.595967352,0.35%,9
D:/UrbanSound8K_All4Eval/155127-9-1-23.wav,0.015155792,4,street_music,0.561060071,0.38%,9
D:/UrbanSound8K_All4Eval/155127-9-1-24.wav,0.020078659,4,street_music,0.325090766,0.50%,9
D:/UrbanSound8K_All4Eval/155127-9-1-25.wav,0.010318518,4,street_music,0.854879498,0.26%,9
D:/UrbanSound8K_All4Eval/155127-9-1-27.wav,0.019565105,4,street_music,0.853777528,0.49%,9
D:/UrbanSound8K_All4Eval/155129-1-2-0.wav,0.015022755,2.2,air_conditioner,0.433362842,0.68%,1
D:/UrbanSound8K_All4Eval/155202-9-0-124.wav,0.02022171,4,street_music,0.343711823,0.51%,9
D:/UrbanSound8K_All4Eval/155202-9-0-126.wav,0.019779444,4,street_music,0.671248853,0.49%,9
D:/UrbanSound8K_All4Eval/155202-9-0-135.wav,0.020055294,4,siren,0.364624411,0.50%,9
D:/UrbanSound8K_All4Eval/155202-9-0-38.wav,0.019072771,4,street_music,0.525793016,0.48%,9
D:/UrbanSound8K_All4Eval/155202-9-0-42.wav,0.020024538,4,street_music,0.620023906,0.50%,9
D:/UrbanSound8K_All4Eval/155202-9-0-6.wav,0.019732952,4,street_music,0.82135725,0.49%,9
D:/UrbanSound8K_All4Eval/155212-9-0-13.wav,0.018258572,4,street_music,0.576130033,0.46%,9
D:/UrbanSound8K_All4Eval/155212-9-1-14.wav,0.01990366,4,street_music,0.744356334,0.50%,9
D:/UrbanSound8K_All4Eval/155212-9-1-49.wav,0.020040751,4,street_music,0.904772222,0.50%,9
D:/UrbanSound8K_All4Eval/155212-9-1-75.wav,0.015069962,4,street_music,0.814385891,0.38%,9
D:/UrbanSound8K_All4Eval/155212-9-1-85.wav,0.02054286,4,street_music,0.447030246,0.51%,9
D:/UrbanSound8K_All4Eval/155212-9-1-88.wav,0.013032913,4,street_music,0.530069828,0.33%,9
D:/UrbanSound8K_All4Eval/155217-9-0-27.wav,0.019881487,4,street_music,0.889650106,0.50%,9
D:/UrbanSound8K_All4Eval/155217-9-0-39.wav,0.029972553,4,engine_idling,0.796468318,0.75%,9
D:/UrbanSound8K_All4Eval/155217-9-0-57.wav,0.015025377,4,street_music,0.727908194,0.38%,9
D:/UrbanSound8K_All4Eval/155217-9-0-85.wav,0.019992352,4,street_music,0.703178585,0.50%,9
D:/UrbanSound8K_All4Eval/155217-9-1-24.wav,0.020070791,4,street_music,0.726760805,0.50%,9
D:/UrbanSound8K_All4Eval/155217-9-1-58.wav,0.020207167,4,street_music,0.424129993,0.51%,9
D:/UrbanSound8K_All4Eval/155219-2-0-0.wav,0.020097256,4,children_playing,0.236111343,0.50%,2
D:/UrbanSound8K_All4Eval/155219-2-0-1.wav,0.024685621,4,air_conditioner,0.328945905,0.62%,2
D:/UrbanSound8K_All4Eval/155219-2-0-22.wav,0.010212898,4,air_conditioner,0.372831643,0.26%,2
D:/UrbanSound8K_All4Eval/155219-2-0-24.wav,0.009891748,4,children_playing,0.274503052,0.25%,2
D:/UrbanSound8K_All4Eval/155219-2-0-25.wav,0.019906044,4,street_music,0.277062237,0.50%,2
D:/UrbanSound8K_All4Eval/155219-2-0-26.wav,0.019982815,4,air_conditioner,0.270102203,0.50%,2
D:/UrbanSound8K_All4Eval/155219-2-0-51.wav,0.02534914,4,engine_idling,0.227115124,0.63%,2
D:/UrbanSound8K_All4Eval/155219-2-0-57.wav,0.019821167,4,children_playing,0.399732113,0.50%,2
D:/UrbanSound8K_All4Eval/155227-9-0-2.wav,0.019873857,4,street_music,0.777333617,0.50%,9
D:/UrbanSound8K_All4Eval/155227-9-0-20.wav,0.02456069,4,street_music,0.718236148,0.61%,9
D:/UrbanSound8K_All4Eval/155227-9-0-23.wav,0.012647629,4,street_music,0.81670773,0.32%,9
D:/UrbanSound8K_All4Eval/155227-9-0-24.wav,0.020065784,4,street_music,0.684828579,0.50%,9
D:/UrbanSound8K_All4Eval/155227-9-0-27.wav,0.017719269,4,street_music,0.687399983,0.44%,9
D:/UrbanSound8K_All4Eval/155227-9-0-3.wav,0.020062685,4,street_music,0.578652918,0.50%,9
D:/UrbanSound8K_All4Eval/155234-1-0-0.wav,0.014552116,2.11,air_conditioner,0.254100025,0.69%,1
D:/UrbanSound8K_All4Eval/155238-2-0-17.wav,0.014524221,4,street_music,0.404420197,0.36%,2
D:/UrbanSound8K_All4Eval/155238-2-0-3.wav,0.020231009,4,engine_idling,0.308705568,0.51%,2
D:/UrbanSound8K_All4Eval/155238-2-0-31.wav,0.020122766,4,children_playing,0.465428084,0.50%,2
D:/UrbanSound8K_All4Eval/155238-2-0-36.wav,0.019664526,4,air_conditioner,0.331277072,0.49%,2
D:/UrbanSound8K_All4Eval/155238-2-0-47.wav,0.019782782,4,air_conditioner,0.35360077,0.49%,2
D:/UrbanSound8K_All4Eval/155238-2-0-67.wav,0.020302773,4,children_playing,0.514297843,0.51%,2
D:/UrbanSound8K_All4Eval/155238-2-0-75.wav,0.020199537,4,children_playing,0.276467204,0.50%,2
D:/UrbanSound8K_All4Eval/155238-2-0-97.wav,0.015067101,4,air_conditioner,0.231079683,0.38%,2
D:/UrbanSound8K_All4Eval/155241-9-0-50.wav,0.019737959,4,street_music,0.399632841,0.49%,9
D:/UrbanSound8K_All4Eval/155241-9-0-56.wav,0.019716978,4,street_music,0.634217441,0.49%,9
D:/UrbanSound8K_All4Eval/155241-9-0-69.wav,0.020037174,4,street_music,0.864744961,0.50%,9
D:/UrbanSound8K_All4Eval/155241-9-0-79.wav,0.02018714,4,street_music,0.764209449,0.50%,9
D:/UrbanSound8K_All4Eval/155241-9-0-8.wav,0.012050867,4,street_music,0.78418541,0.30%,9
D:/UrbanSound8K_All4Eval/155241-9-0-88.wav,0.019684315,4,street_music,0.605552077,0.49%,9
D:/UrbanSound8K_All4Eval/155242-9-0-12.wav,0.028107166,4,street_music,0.84341383,0.70%,9
D:/UrbanSound8K_All4Eval/155242-9-0-15.wav,0.020040751,4,street_music,0.823328018,0.50%,9
D:/UrbanSound8K_All4Eval/155242-9-0-27.wav,0.054565907,4,street_music,0.493289649,1.36%,9
D:/UrbanSound8K_All4Eval/155242-9-0-35.wav,0.020055771,4,street_music,0.68756777,0.50%,9
D:/UrbanSound8K_All4Eval/155242-9-0-4.wav,0.018619776,4,street_music,0.702935815,0.47%,9
D:/UrbanSound8K_All4Eval/155242-9-0-44.wav,0.015070677,4,street_music,0.400407791,0.38%,9
D:/UrbanSound8K_All4Eval/155243-9-0-18.wav,0.020004511,4,air_conditioner,0.324187517,0.50%,9
D:/UrbanSound8K_All4Eval/155243-9-0-24.wav,0.015733957,4,engine_idling,0.302517831,0.39%,9
D:/UrbanSound8K_All4Eval/155243-9-0-32.wav,0.014572859,4,engine_idling,0.506984532,0.36%,9
D:/UrbanSound8K_All4Eval/155243-9-0-42.wav,0.015021086,4,engine_idling,0.455332816,0.38%,9
D:/UrbanSound8K_All4Eval/155243-9-0-53.wav,0.020190716,4,air_conditioner,0.222532645,0.50%,9
D:/UrbanSound8K_All4Eval/155243-9-0-55.wav,0.015064001,4,air_conditioner,0.397486329,0.38%,9
D:/UrbanSound8K_All4Eval/155262-2-0-101.wav,0.019685507,4,children_playing,0.382578015,0.49%,2
D:/UrbanSound8K_All4Eval/155262-2-0-11.wav,0.020112991,4,street_music,0.275269032,0.50%,2
D:/UrbanSound8K_All4Eval/155262-2-0-15.wav,0.00977397,4,children_playing,0.388017833,0.24%,2
D:/UrbanSound8K_All4Eval/155262-2-0-2.wav,0.009634972,4,air_conditioner,0.449678391,0.24%,2
D:/UrbanSound8K_All4Eval/155262-2-0-21.wav,0.020020485,4,children_playing,0.458910167,0.50%,2
D:/UrbanSound8K_All4Eval/155262-2-0-48.wav,0.019853592,4,air_conditioner,0.232817754,0.50%,2
D:/UrbanSound8K_All4Eval/155262-2-0-58.wav,0.019746542,4,air_conditioner,0.416521966,0.49%,2
D:/UrbanSound8K_All4Eval/155262-2-0-63.wav,0.020080805,4,air_conditioner,0.266090363,0.50%,2
D:/UrbanSound8K_All4Eval/155263-2-0-12.wav,0.009710073,4,children_playing,0.33082211,0.24%,2
D:/UrbanSound8K_All4Eval/155263-2-0-22.wav,0.025186777,4,air_conditioner,0.660105109,0.63%,2
D:/UrbanSound8K_All4Eval/155263-2-0-23.wav,0.024626255,4,air_conditioner,0.607092261,0.62%,2
D:/UrbanSound8K_All4Eval/155263-2-0-34.wav,0.015026808,4,children_playing,0.271465898,0.38%,2
D:/UrbanSound8K_All4Eval/155263-2-0-43.wav,0.014775991,4,air_conditioner,0.691574514,0.37%,2
D:/UrbanSound8K_All4Eval/155263-2-0-50.wav,0.025353432,4,air_conditioner,0.846481681,0.63%,2
D:/UrbanSound8K_All4Eval/155263-2-0-57.wav,0.020013332,4,air_conditioner,0.605381072,0.50%,2
D:/UrbanSound8K_All4Eval/155263-2-0-61.wav,0.024755716,4,air_conditioner,0.616728067,0.62%,2
D:/UrbanSound8K_All4Eval/155280-2-0-10.wav,0.014902353,4,air_conditioner,0.385002464,0.37%,2
D:/UrbanSound8K_All4Eval/155280-2-0-11.wav,0.010049582,4,air_conditioner,0.346441746,0.25%,2
D:/UrbanSound8K_All4Eval/155280-2-0-13.wav,0.010391235,4,street_music,0.35536927,0.26%,2
D:/UrbanSound8K_All4Eval/155280-2-0-15.wav,0.023619652,4,air_conditioner,0.511134982,0.59%,2
D:/UrbanSound8K_All4Eval/155280-2-0-3.wav,0.015189886,4,children_playing,0.229520887,0.38%,2
D:/UrbanSound8K_All4Eval/155280-2-0-5.wav,0.020338058,4,engine_idling,0.227903396,0.51%,2
D:/UrbanSound8K_All4Eval/155280-2-0-6.wav,0.015338659,4,engine_idling,0.255363077,0.38%,2
D:/UrbanSound8K_All4Eval/155280-2-0-7.wav,0.014543295,4,air_conditioner,0.229289845,0.36%,2
